tick,type,king,knight,merc,amount,stake,p_knight,notes,trait,delta,invest,wealth_created,rv,threshold,employer,agent
41,bribe_insufficient_funds,K-00,,M-54,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-54,,2984192775980110357448193764656875464768195579683228110636629470697489006256245728997302269118513152,0.849,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-55,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-55,,3282612053578121247492846224192882692285372125887632923519779488856773812995939571479211105639727104,0.938,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-56,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-56,,3610873258935933566509020069185078053460100020828286880112441342956403319476774502517560736724549632,0.791,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-57,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-57,,3971960584829526534626143630957771674913728658207334239642317666824139401061970004988459769355304960,0.791,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-58,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-58,,4369156643312479673755981050485816572270578229907794324208259196541433654121269440213377047592960000,0.898,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-59,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-59,,4806072307643727883965190683750532094430374405838437086929939997713017176009947601597750403003318272,0.938,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-60,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-60,,5286679538408100769495154363412038849846507187598226127743275950091294956201562848702739703564075008,0.849,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-61,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-61,,5815347492248910749311225188466789188858062565182103408397261592493448389231098646627799413660057600,0.95,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-62,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-62,,6396882241473800852907901594448932648012915409940860428033568225673032602248003641838436752421814272,0.95,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-63,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-63,,7036570465621182492333805534477082648383732409750071784762396289951952863922731797145708591830794240,0.898,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-64,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-64,,7740227512183299770232739975060255453491152238965625642035216392877387524408800107408136848409624576,0.791,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-65,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-65,,8514250263401630038656347806425641636759553486390024202599763889986054464621541578984593314031861760,0.95,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-66,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-66,,9365675289741793528189205643500473530300985540908753283461450042019540224036798171609123946737172480,0.95,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-67,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-67,,10302242818715971909673680094985985423600130683240175290604175520151733620534273119317893738806640640,0.898,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-68,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-68,,11332467100587569100641048104484583965960143751564192819664593072166906982587700431249683112687304704,0.849,,,,,,,,,
41,bribe_insufficient_funds,K-00,,M-69,,,,,,,,,,310,,
41,defend_win,K-00,N-01,M-69,,12465713810646326204972042137505949454502348809072502765871736284597549806027711448265079944476884992,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-00,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-00,,13712285191710958436935467906110730216060202325275971713977542102629400536268000645310730897882873856,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-01,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-01,,15083513710882054086362125474148896145720031875451678221134612407678388464713559735951375467150311424,0.726,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-02,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-02,,16591865081970259689265227244136692852238225745348736707488757553660179436366156683436941534386192384,0.654,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-03,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-03,,18251051590167283909789746965394198309946332178716594400071478162100628253371603586766779003137163264,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-04,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-04,,20076156749184017351707841448829202531541923137737411110336407513873446333421029266594598436992974848,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-05,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-05,,22083772424102419475412404038857936968588496816214933549851416075688695217125614141034915321733971968,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-06,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-06,,24292149666512657926149638436431403010415914215502394948504247389406426485575838025110693484532072448,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-07,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-07,,26721364633163922164629488499491286575887980178237509129429200886635452132683494036498334668818481152,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-08,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-08,,29393501096480315935227551130023671969046303654876385356297592217010614347401771231271596299867127808,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-09,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-09,,32332851206128349859952976913900924269305222208586711862815558301279101284316840041083898176104038400,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-10,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-10,,35566136326741186788617166831020087615697651252964289691503953183546532664560933784096573198922940416,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-11,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-11,,39122749959415306244546440404413724745052179107668281317617084122756994431741991058067944600898633728,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-12,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-12,,43035024955356839200203755115729982322911685206657797420266999397600119377091081850559881307238694912,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-13,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-13,,47338527450892516903683675504969953612924751892063075906591814370513663309000478871122156781295370240,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-14,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-14,,52072380195981768594052043055466948974217227081269383497250995807565029639900526758234372459424907264,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-15,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-15,,57279618215579940791051906019263873664930373412950945905199681663186681599540796060687525212867002368,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-16,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-16,,63007580037137941086697551743523287973701512589506541751421534796351817765294586831249990390820896768,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-17,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-17,,69308338040851741411907762040208643713349765683717697182265573242833467547623756678868702086570180608,0.726,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-18,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-18,,76239171844936906228287855560729967671267589499198715016939303116847112293686565600015003310226407424,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-19,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-19,,83863089029430599959386868677969477909533399366748837146484175911955057525955077742263359969582645248,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-20,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-20,,92249397932373673942541579571015736320612468432759848686461834678555116291599935636600549444042096640,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-21,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-21,,101474337725611041336795737528117309952673715276035833555108018146410627920759929200260604388446306304,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-22,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-22,,111621771498172133037394401036262987063384883133118414399215050027358754701236499791299239513956548608,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-23,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-23,,122783948647989352557674296262222312712001473281690757094838439996941098177159860934922876122019397632,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-24,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-24,,135062343512788289367576839669027800718771146068674958118247755238346824996325774819538591898388135936,0.726,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-25,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-25,,148568577864067130737415433880596634675204464346063456441476300695874443507557774630479876401561337856,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-26,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-26,,163425435650473825161535611901657217315890605274888298318518275864922483840914418600046726071715889152,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-27,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-27,,179767979215521201461148717969489912105201563967116626894668218484568264219206149295557686022220283904,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-28,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-28,,197744777137073324715533817327605416786860771281458540211985982816448324644026619807360310952775909376,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-29,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-29,,217519254850780669620168109305032012350103052080125396744588351031786093120028704117083767361387888640,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-30,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-30,,239271180335858736582184920235535213585113357288137936419047186134964702432031574528792144097526677504,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-31,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-31,,263198298369444597807322502014422681059068489346430727549548134814768236663635309652683933193944956928,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-32,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-32,,289518128206389032721892931726532841395862930940031795281695408428859188306799995959977475886670675968,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-33,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-33,,318469941027028004376027231244849421900508344221900488622585683907056255201276818365406062698676879360,0.654,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-34,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-34,,350316935129730742648225403146004094667778160291485524927825402629297200663407388557009542401872625664,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-35,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-35,,385348628642703866645371584439268719672780791002718087466223022626998664776145816728660197895397441536,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-36,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-36,,423883491506974203577585101904531376101834055420905886167230245154926787207362709085576516431599632384,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-37,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-37,,466271840657671611502262701850318459827461257292475472272549499736726529916499557665146742761425207296,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-38,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-38,,512899024723438878333676709115011763828935114221151540846736494146789139006744603228054532200910028800,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-39,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-39,,564188927195782641836235277579852401366266588938056669817372444224538692791424840260985732287657148416,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-40,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-40,,620607819915360980618344266805833964810230469854988351867532308249150178140163858261008857396429193216,0.654,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-41,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-41,,682668601906897091113259603731083415175809720511008189565689309007758131965779666416097168449406500864,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-42,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-42,,750935462097586787791504653859525702808834488891588006010854469974841009150758210728719459981012762624,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-43,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-43,,826029008307345578468383311447472758050723770815435829214573846375561534170228832762478233799123533824,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-44,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-44,,908631909138080061716736181124223710548458925873853397067608611410960071517655182064801505299029557248,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-45,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-45,,999495100051887980856843427523983704411411392767591719194543083016205526588224743968369678635591794688,0.726,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-46,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-46,,1099444610057076816241770501010380236506221143055913898648208701118904887281845485352168922439154139136,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-47,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-47,,1209389071062784448133623910132754044618618442679421278467414491496023631963632344571436113429731999744,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-48,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-48,,1330327978169063067010119044571354203464267138334657441473808719717327099322387491634403679159386636288,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-49,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-49,,1463360775985969348844969128539157516041581444827081180598382051821673937231427396139869196448656523264,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-50,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-50,,1609696853584566084800171477478416405492840330581453258475759938064754354768979378490057311080171962368,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-51,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-51,,1770666538943022792744835907183586477118573993003766604414566091340773278338672694970962444694864265216,0.726,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-52,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-52,,1947733192837325270948614061816601986983330651032479305038483019413937582358130721731857494177700904960,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-53,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-53,,2142506512121057673712666365551601646836101679430517210428293622018401980477949570615168990462127112192,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-54,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-54,,2356757163333163341619285720149433380443262218009400911379892824750698690432949149044786487001664716800,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-55,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-55,,2592432879666479924442832497057697796178712513220761052745957505899627279708232510529013641968518955008,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-56,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-56,,2851676167633127767690144823827474929181909320496585127883708017285274775539862693634065902405358190592,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-57,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-57,,3136843784396440942317748434039536146405898770002915721036999456891976205465030477525070102672594436096,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-58,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-58,,3450528162836084986817199636464825545508263832321123283095084322846402081965135835961627411686516326400,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-59,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-59,,3795580979119693485498919600111308100059090215553235611404592755131042290161649419557790152855167959040,0.938,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-60,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-60,,4175139077031662834048811560122438910064999237108559172545052030644146519177814361513569168140684754944,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-61,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-61,,4592652984734829415847634562006668094300848048911919150073247712117191635373981933560624292474778550272,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-62,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-62,,5051918283208311263321277916676722161889986930797262844077040729163932429890630961965793294148830232576,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-63,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-63,,5557110111529143085905936682045693395614133029426165269123355918367130089529261708585668441110439002112,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-64,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-64,,6112821122682057792355119478079576459481344849825453876400612148082017050853369393971832895248183328768,0.791,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-65,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-65,,6724103234950263173732042298058220381123680817351327183675752725012044803567524818841418574746301235200,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-66,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-66,,7396513558445289491105246527864042419236048899086459902043327997513249283924277300725560432220931358720,0.95,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-67,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-67,,8136164914289818440215771180650446661159653788995105892247660797264574212316705030798116475443024494592,0.898,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-68,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-68,,8949781405718800682095937426544805051581417685351288561837347514869205585919557048405525733014027370496,0.849,,,,,,,,,
42,bribe_insufficient_funds,K-00,,M-69,,,,,,,,,,310,,
42,defend_win,K-00,N-01,M-69,,9844759546290681943881298552687226729656955006256433659115844179990648001625057296828871136395531386880,0.95,,,,,,,,,
43,bribe_insufficient_funds,K-00,,M-00,,,,,,,,,,310,,
43,defend_win,K-00,N-01,M-00,,10829235500919749143622955588382665091858154213240396824115127003294277920859609240192764224968333459456,0.898,,,,,,,,,
43,bribe_insufficient_funds,K-00,,M-01,,,,,,,,,,310,,
43,defend_win,K-00,N-01,M-01,,11912159051011725251561018530708872773961365186934452747621401617258227570059114707794833477545268084736,0.726,,,,,,,,,
43,bribe_insufficient_funds,K-00,,M-02,,,,,,,,,,310,,
43,defend_win,K-00,N-01,M-02,,13103374956112896980999942128121132602745904670714553861653700503227702422322663149519121605246394040320,0.654,,,,,,,,,
43,bribe_insufficient_funds,K-00,,M-03,,,,,,,,,,310,,
43,defend_win,K-00,N-01,M-03,,14413712451724186679099936340933245863020495137786009247819070553550472664554929464471033765771033444352,0.849,,,,,,,,,
43,bribe_insufficient_funds,K-00,,M-04,,,,,,,,,,310,,
43,defend_win,K-00,N-01,M-04,,15855083696896604750222046283282599862863846875379602052053596652088259002453650139126740727308086149120,0.95,,,,,,,,,
